resource,development-policy-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.709989 51.656677,-0.709969 51.656787,-0.709869 51.656738,-0.709844 51.656661,-0.709873 51.656612,-0.711117 51.655655,-0.711889 51.654954,-0.712163 51.654664,-0.713114 51.654884,-0.713565 51.654383,-0.713734 51.654135,-0.713916 51.653365,-0.713548 51.653213,-0.712822 51.653187,-0.712839 51.653158,-0.712771 51.653145,-0.713610 51.653199,-0.713972 51.653346,-0.714347 51.653324,-0.714695 51.653374,-0.715133 51.653365,-0.716153 51.653485,-0.716739 51.653478,-0.716898 51.653522,-0.716993 51.653480,-0.717166 51.653267,-0.717207 51.653174,-0.717166 51.653327,-0.716941 51.653583,-0.716727 51.653585,-0.716565 51.653836,-0.716876 51.653916,-0.716689 51.654496,-0.716624 51.654492,-0.716648 51.654644,-0.716619 51.654930,-0.716401 51.656226,-0.716325 51.656427,-0.716305 51.656419,-0.716376 51.656212,-0.716615 51.654655,-0.716563 51.654425,-0.716365 51.654145,-0.715056 51.654474,-0.714448 51.654663,-0.712517 51.655382,-0.711836 51.655673,-0.711071 51.656043,-0.710737 51.656677,-0.710538 51.656638,-0.710284 51.656504,-0.709989 51.656677)))",HAZLEMERE ROAD CORRIDOR - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.698369 51.571772,-0.698316 51.571771,-0.698069 51.570944,-0.698818 51.571266,-0.699328 51.571359,-0.699324 51.571802,-0.698369 51.571772)))",HEAVENS LEA - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.721191 51.631203,-0.721314 51.630990,-0.721260 51.630844,-0.721291 51.630841,-0.721282 51.630807,-0.721356 51.630738,-0.721286 51.630708,-0.721328 51.630662,-0.721254 51.630632,-0.721301 51.630580,-0.721156 51.630522,-0.721013 51.630537,-0.720945 51.630273,-0.720880 51.630234,-0.720938 51.630190,-0.720871 51.630150,-0.720925 51.630106,-0.720815 51.630037,-0.720661 51.630042,-0.720667 51.629918,-0.720611 51.629835,-0.720644 51.629821,-0.720597 51.629778,-0.720681 51.629736,-0.720637 51.629692,-0.720719 51.629655,-0.720651 51.629568,-0.720489 51.629541,-0.720404 51.629247,-0.720341 51.629139,-0.720356 51.629095,-0.720562 51.628959,-0.720760 51.628931,-0.720669 51.628707,-0.720889 51.628630,-0.720702 51.628343,-0.720884 51.628302,-0.720683 51.628001,-0.720434 51.627911,-0.720479 51.627882,-0.721336 51.627959,-0.721456 51.627920,-0.721521 51.628066,-0.721632 51.628084,-0.721563 51.628156,-0.721447 51.628956,-0.721203 51.630024,-0.721379 51.630018,-0.721366 51.630101,-0.721673 51.630084,-0.721737 51.630419,-0.722060 51.631099,-0.721304 51.631326,-0.721191 51.631203)))",HICKS FARM WOOD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.776712 51.568823,-0.776361 51.568484,-0.776949 51.568252,-0.776913 51.568217,-0.776840 51.568246,-0.776562 51.567988,-0.776759 51.567910,-0.777007 51.568117,-0.776943 51.568142,-0.777027 51.568225,-0.777198 51.568157,-0.777121 51.568081,-0.777070 51.568102,-0.776941 51.567976,-0.776985 51.567959,-0.776859 51.567852,-0.777309 51.567674,-0.777288 51.567654,-0.777386 51.567615,-0.777313 51.567500,-0.776272 51.567909,-0.776287 51.567923,-0.776070 51.568009,-0.776086 51.568024,-0.775760 51.568153,-0.775808 51.568200,-0.775772 51.568214,-0.775418 51.568350,-0.775334 51.568264,-0.775093 51.568358,-0.775825 51.568938,-0.774464 51.569090,-0.774299 51.569082,-0.773884 51.568262,-0.773998 51.568192,-0.774388 51.568066,-0.774553 51.567980,-0.774700 51.567643,-0.774917 51.567466,-0.775261 51.567286,-0.775492 51.567097,-0.775674 51.566994,-0.775569 51.566923,-0.775529 51.566936,-0.775483 51.566887,-0.776279 51.566491,-0.777209 51.565762,-0.777396 51.565797,-0.777567 51.566256,-0.777652 51.566290,-0.778824 51.565908,-0.779655 51.565583,-0.779737 51.565520,-0.779739 51.565469,-0.779985 51.565498,-0.780067 51.565552,-0.779857 51.566244,-0.779544 51.566869,-0.779102 51.567611,-0.778716 51.568113,-0.777768 51.568521,-0.777794 51.568572,-0.777653 51.568637,-0.776712 51.568823)))",HIGGIINSON PARK - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.711629 51.632523,-0.711282 51.632464,-0.711016 51.632368,-0.710822 51.632121,-0.710730 51.631921,-0.710995 51.631483,-0.711213 51.631520,-0.711321 51.631329,-0.711566 51.631392,-0.711697 51.631196,-0.711577 51.631165,-0.711630 51.631088,-0.711795 51.631087,-0.711937 51.630863,-0.711835 51.630834,-0.711832 51.630778,-0.711781 51.630733,-0.711512 51.630659,-0.711553 51.630633,-0.711941 51.630750,-0.711976 51.630683,-0.712072 51.630655,-0.711546 51.631478,-0.711262 51.632134,-0.711269 51.632237,-0.711357 51.632356,-0.711491 51.632466,-0.711629 51.632523)))",HIGHFIELD WOOD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.790285 51.612764,-0.789722 51.612589,-0.789223 51.612029,-0.789107 51.612080,-0.788864 51.611861,-0.790409 51.612360,-0.790607 51.612548,-0.790386 51.612737,-0.790285 51.612764)),((-0.790283 51.612872,-0.790236 51.612996,-0.790175 51.613047,-0.789881 51.613027,-0.789762 51.612963,-0.789802 51.612817,-0.789674 51.612657,-0.790250 51.612829,-0.790283 51.612872)))",HOLMERS FARM WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.830572 51.729841,-0.830133 51.729753,-0.829771 51.729474,-0.829825 51.729453,-0.829950 51.729584,-0.830003 51.729564,-0.830050 51.729614,-0.830146 51.729579,-0.830178 51.729612,-0.830114 51.729636,-0.830291 51.729733,-0.830463 51.729766,-0.830703 51.729742,-0.830924 51.729616,-0.830820 51.729577,-0.830865 51.729476,-0.830851 51.729407,-0.830985 51.729382,-0.830892 51.729281,-0.830687 51.729356,-0.830588 51.729252,-0.832013 51.728741,-0.832445 51.729163,-0.831743 51.729428,-0.831277 51.729968,-0.830572 51.729841)))",ICKNIELD SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.763329 51.616656,-0.763136 51.616603,-0.763730 51.615892,-0.764315 51.615386,-0.764953 51.614987,-0.765595 51.614681,-0.766661 51.614327,-0.767823 51.613994,-0.768077 51.614074,-0.766877 51.616148,-0.765451 51.617079,-0.765016 51.616816,-0.765687 51.616384,-0.764449 51.615985,-0.764297 51.616161,-0.764188 51.616125,-0.764134 51.616188,-0.764168 51.616212,-0.764017 51.616160,-0.763697 51.616535,-0.763490 51.616466,-0.763329 51.616656)))",JOHN HAMPDEN SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.890596 51.652294,-0.890286 51.652627,-0.890198 51.652620,-0.890062 51.652506,-0.889937 51.652324,-0.890025 51.652071,-0.890086 51.651984,-0.890153 51.651740,-0.890511 51.651701,-0.890656 51.651734,-0.890791 51.652015,-0.890736 51.652126,-0.890603 51.652244,-0.890596 51.652294)),((-0.890547 51.651581,-0.890575 51.651641,-0.890490 51.651671,-0.890231 51.651683,-0.890185 51.651635,-0.890277 51.651577,-0.890547 51.651581)))",JUBILEE ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.702762 51.597102,-0.702682 51.597694,-0.702110 51.597660,-0.702097 51.597316,-0.701474 51.597351,-0.701364 51.597099,-0.701403 51.596641,-0.702063 51.596690,-0.702060 51.596610,-0.702152 51.596616,-0.702158 51.596276,-0.701460 51.596135,-0.701793 51.595768,-0.702199 51.595910,-0.701936 51.596225,-0.702169 51.596274,-0.702166 51.596423,-0.702744 51.596596,-0.702918 51.596394,-0.702948 51.596405,-0.702885 51.596608,-0.702776 51.596597,-0.702768 51.596628,-0.702718 51.596623,-0.702672 51.596788,-0.702824 51.596804,-0.702762 51.597102),(-0.702670 51.596617,-0.702431 51.596536,-0.702372 51.596604,-0.702610 51.596685,-0.702670 51.596617)))",JUNIPER HILL COUNTY COMBINED SCHOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.731910 51.621345,-0.732075 51.621286,-0.732547 51.621324,-0.733020 51.621503,-0.733479 51.621577,-0.733020 51.621885,-0.732880 51.621930,-0.732378 51.621727,-0.731825 51.621373,-0.731910 51.621345)),((-0.731532 51.621681,-0.731624 51.621546,-0.731779 51.621410,-0.732077 51.621616,-0.732042 51.621672,-0.731961 51.621690,-0.731532 51.621681)))",KEEP HILL ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.713898 51.616415,-0.713037 51.616189,-0.712969 51.616123,-0.712884 51.615934,-0.712740 51.615844,-0.711753 51.615728,-0.711546 51.615673,-0.711466 51.615593,-0.711415 51.615445,-0.711482 51.615151,-0.711429 51.615072,-0.711320 51.615022,-0.710907 51.614955,-0.710472 51.614795,-0.710343 51.614778,-0.710151 51.614847,-0.710017 51.615045,-0.709832 51.615214,-0.709651 51.615225,-0.709445 51.615089,-0.709169 51.614731,-0.708776 51.614589,-0.708076 51.614223,-0.707990 51.614285,-0.705510 51.613027,-0.705599 51.612964,-0.705425 51.612876,-0.707251 51.611333,-0.707552 51.611411,-0.707823 51.611593,-0.708499 51.611865,-0.708775 51.612080,-0.709130 51.612117,-0.709349 51.612225,-0.709740 51.612304,-0.710133 51.612517,-0.710413 51.612569,-0.710970 51.612778,-0.711421 51.613058,-0.711610 51.613124,-0.711728 51.613217,-0.711974 51.613319,-0.712413 51.613604,-0.712759 51.613781,-0.712998 51.613866,-0.713180 51.614018,-0.713660 51.614076,-0.713796 51.614126,-0.713974 51.614296,-0.714206 51.614407,-0.714229 51.614463,-0.714172 51.614583,-0.714189 51.614626,-0.714529 51.614661,-0.714962 51.614794,-0.715086 51.614940,-0.715496 51.615014,-0.715624 51.615066,-0.715822 51.615275,-0.714997 51.615761,-0.714913 51.616158,-0.714015 51.616223,-0.713898 51.616415)))",KINGS MEAD PARK - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.723751 51.618660,-0.723443 51.618553,-0.723021 51.618337,-0.722436 51.618109,-0.722266 51.617885,-0.722145 51.617633,-0.722326 51.617646,-0.722448 51.617617,-0.722617 51.617722,-0.722895 51.617484,-0.723678 51.617897,-0.723746 51.617847,-0.724413 51.618242,-0.724394 51.618266,-0.724195 51.618274,-0.723881 51.618203,-0.723640 51.618294,-0.723823 51.618368,-0.723751 51.618660)))",KINGSMEAD ROAD ALLOTMENTS - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.694593 51.606910,-0.694314 51.606746,-0.694136 51.606553,-0.694042 51.606306,-0.694055 51.606062,-0.694261 51.605899,-0.694936 51.605628,-0.695262 51.605381,-0.695286 51.605583,-0.694906 51.605783,-0.694375 51.606002,-0.694332 51.606071,-0.694252 51.606308,-0.694284 51.606492,-0.694453 51.606699,-0.694624 51.606832,-0.694593 51.606910)))",KNAVES BEECH WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.775198 51.615030,-0.775190 51.614943,-0.774604 51.614935,-0.774791 51.614049,-0.774883 51.613961,-0.776382 51.614186,-0.777310 51.614379,-0.777281 51.614817,-0.776261 51.614804,-0.776253 51.615264,-0.775686 51.615264,-0.775688 51.615033,-0.775198 51.615030)))",LANSDOWNE AND OTHER SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.775417 51.571967,-0.775150 51.572115,-0.774851 51.571991,-0.774784 51.571932,-0.774775 51.571862,-0.774886 51.571720,-0.775226 51.571454,-0.775514 51.571289,-0.775614 51.571356,-0.775561 51.571390,-0.775485 51.571385,-0.775633 51.571477,-0.775670 51.571534,-0.775383 51.571700,-0.775414 51.571722,-0.775301 51.571785,-0.775389 51.571859,-0.775365 51.571872,-0.775417 51.571967)))",LISTON COURT - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.898939 51.661056,-0.898589 51.661003,-0.898528 51.661144,-0.898228 51.661106,-0.898250 51.661012,-0.897787 51.660980,-0.897844 51.660828,-0.898138 51.660944,-0.898468 51.660687,-0.898667 51.660720,-0.899004 51.660890,-0.899265 51.660725,-0.899342 51.660903,-0.899408 51.660942,-0.899149 51.660900,-0.899065 51.660936,-0.899022 51.661028,-0.898939 51.661056)))",LITTLE WOOD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.766445 51.567496,-0.765346 51.567321,-0.765062 51.567339,-0.764389 51.567087,-0.764514 51.566627,-0.765285 51.566676,-0.766214 51.566796,-0.766921 51.566947,-0.766620 51.567511,-0.766445 51.567496)))",LOCK ISLAND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.705768 51.610207,-0.705106 51.609713,-0.706083 51.609287,-0.705643 51.608895,-0.706130 51.608697,-0.706815 51.609268,-0.706665 51.609336,-0.706548 51.609235,-0.706180 51.609398,-0.706515 51.609685,-0.706448 51.609731,-0.706777 51.610022,-0.706381 51.610280,-0.706176 51.610132,-0.705930 51.610232,-0.705918 51.610293,-0.705768 51.610207)))",LOUDWATER SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.735798 51.634837,-0.735867 51.634699,-0.735963 51.634596,-0.736589 51.634191,-0.736526 51.634160,-0.736835 51.633873,-0.736798 51.633860,-0.737019 51.633560,-0.737117 51.633505,-0.737293 51.633290,-0.737564 51.632844,-0.737835 51.632894,-0.737900 51.632739,-0.737840 51.632652,-0.737932 51.632315,-0.737919 51.632236,-0.738724 51.632314,-0.739016 51.632517,-0.738801 51.632738,-0.738807 51.633782,-0.738752 51.633940,-0.738656 51.634076,-0.738228 51.634403,-0.737952 51.634741,-0.737585 51.634671,-0.736937 51.634638,-0.736191 51.634499,-0.736080 51.634534,-0.735848 51.634862,-0.735798 51.634837)))",LUCAS WOOD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.834489 51.619984,-0.834359 51.620002,-0.834275 51.619945,-0.834136 51.619928,-0.833903 51.619742,-0.833917 51.619713,-0.833841 51.619640,-0.833793 51.619640,-0.833680 51.619488,-0.834196 51.619379,-0.834453 51.619759,-0.834489 51.619984)))",MANCHESTER TERRACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.709698 51.633825,-0.709860 51.633551,-0.707442 51.632992,-0.707611 51.632779,-0.707959 51.632446,-0.708106 51.632243,-0.708207 51.632296,-0.708287 51.632283,-0.707866 51.632591,-0.707815 51.632679,-0.708186 51.632963,-0.708283 51.632916,-0.708425 51.632966,-0.709151 51.632941,-0.709205 51.632891,-0.708976 51.632788,-0.708828 51.632588,-0.708882 51.632465,-0.708931 51.632438,-0.711022 51.632922,-0.711120 51.633007,-0.711139 51.633210,-0.711315 51.633466,-0.711341 51.633598,-0.711035 51.634133,-0.709698 51.633825)))",MICKLEFIELD SCHOOL WEST AND EAST - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.789988 51.678049,-0.789606 51.677654,-0.789786 51.677586,-0.789458 51.677245,-0.789736 51.677134,-0.789423 51.676728,-0.789723 51.676638,-0.790130 51.677157,-0.790636 51.677007,-0.790675 51.677059,-0.790797 51.677023,-0.790758 51.676971,-0.791122 51.676858,-0.791038 51.676740,-0.791498 51.676571,-0.791551 51.676635,-0.791358 51.676767,-0.791208 51.676970,-0.791289 51.677245,-0.791395 51.677888,-0.791298 51.678372,-0.790734 51.678548,-0.790407 51.678705,-0.789845 51.678101,-0.789988 51.678049)))",MIDDLE SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.897178 51.661124,-0.897168 51.661247,-0.895963 51.660377,-0.897138 51.659571,-0.897185 51.659583,-0.896962 51.659802,-0.897244 51.659849,-0.897343 51.659932,-0.897410 51.660067,-0.897763 51.660078,-0.897376 51.660085,-0.897082 51.660248,-0.896775 51.660305,-0.896684 51.660384,-0.896678 51.660487,-0.896774 51.660641,-0.897062 51.660847,-0.897151 51.660880,-0.897657 51.660874,-0.897637 51.660924,-0.897158 51.660892,-0.897189 51.661000,-0.897178 51.661124)))",MIDDLE SCHOOL PLAYING FIELD AND GREEN SPACE,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.771161 51.627222,-0.771252 51.626422,-0.773441 51.626474,-0.773365 51.626758,-0.771832 51.627017,-0.771769 51.627182,-0.771687 51.627255,-0.771161 51.627222)))",MOUNT CLOSE GREEN SPACE,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.827598 51.722366,-0.826021 51.721425,-0.825993 51.721348,-0.826078 51.721302,-0.826196 51.721322,-0.827738 51.722267,-0.827746 51.722310,-0.827711 51.722349,-0.827598 51.722366)),((-0.827719 51.722673,-0.827592 51.722646,-0.826567 51.721978,-0.826548 51.721912,-0.826616 51.721876,-0.826697 51.721884,-0.827250 51.722221,-0.827775 51.722576,-0.827779 51.722643,-0.827719 51.722673)),((-0.828535 51.721625,-0.828710 51.721736,-0.828700 51.721760,-0.827914 51.722228,-0.827812 51.722240,-0.827638 51.722138,-0.828535 51.721625)),((-0.828346 51.722900,-0.827744 51.722479,-0.827738 51.722404,-0.827890 51.722363,-0.828161 51.722520,-0.828327 51.722521,-0.828645 51.722745,-0.828346 51.722900)),((-0.825428 51.721091,-0.825633 51.720981,-0.825970 51.721187,-0.825997 51.721249,-0.825930 51.721303,-0.825824 51.721304,-0.825428 51.721091)),((-0.828968 51.721371,-0.829106 51.721461,-0.829110 51.721516,-0.828805 51.721692,-0.828731 51.721683,-0.828589 51.721594,-0.828968 51.721371)))",NEW ROAD/ASH ROAD (6 areas) - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.707259 51.609805,-0.706944 51.609561,-0.707285 51.609400,-0.707557 51.609589,-0.708127 51.610144,-0.708630 51.610477,-0.709665 51.611027,-0.711425 51.611831,-0.711187 51.612025,-0.710619 51.611721,-0.709139 51.611034,-0.708490 51.610673,-0.707445 51.609908,-0.707259 51.609805)))",NORTH OF SCHOOL WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.821568 51.725303,-0.821208 51.725090,-0.821160 51.724949,-0.821221 51.724827,-0.821862 51.725178,-0.821689 51.725300,-0.821568 51.725303)),((-0.821977 51.725246,-0.822503 51.725540,-0.822546 51.725568,-0.822376 51.725610,-0.822170 51.725601,-0.821816 51.725436,-0.821783 51.725367,-0.821805 51.725309,-0.821921 51.725217,-0.821977 51.725246)),((-0.820704 51.725065,-0.821089 51.724780,-0.821028 51.724945,-0.821046 51.725064,-0.821180 51.725219,-0.820744 51.725172,-0.820704 51.725065)),((-0.822031 51.725680,-0.822013 51.725663,-0.822314 51.725694,-0.822574 51.725671,-0.822331 51.725926,-0.822165 51.725931,-0.822031 51.725680)))",NORTHFIELD ROAD (4 areas) - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.713903 51.657542,-0.714167 51.657438,-0.714049 51.657325,-0.714312 51.657235,-0.714737 51.657681,-0.714781 51.657671,-0.714836 51.657731,-0.715200 51.657637,-0.715594 51.658245,-0.715140 51.658310,-0.714918 51.658466,-0.715230 51.658701,-0.714996 51.658661,-0.714786 51.658566,-0.714462 51.658252,-0.714114 51.658368,-0.714076 51.658325,-0.714419 51.658209,-0.713757 51.657518,-0.713862 51.657499,-0.713903 51.657542)))",PARK SCHOOL PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.717500 51.658390,-0.717314 51.658474,-0.716744 51.658435,-0.716545 51.658306,-0.715594 51.658245,-0.715213 51.657669,-0.715098 51.657385,-0.714946 51.657233,-0.715107 51.657190,-0.715030 51.657068,-0.714966 51.657085,-0.714756 51.657028,-0.714576 51.656856,-0.714416 51.656843,-0.714372 51.656624,-0.715201 51.656395,-0.715454 51.656615,-0.716279 51.656445,-0.716409 51.656742,-0.716766 51.657371,-0.717171 51.657958,-0.717151 51.657974,-0.717226 51.658028,-0.717500 51.658390)))",PARK SCHOOL PLAYING FIELD AND GREEN SPACE,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.773725 51.643099,-0.774218 51.643382,-0.774303 51.643474,-0.773650 51.643090,-0.773345 51.642795,-0.773078 51.642599,-0.773016 51.642595,-0.771457 51.641637,-0.770033 51.640615,-0.768292 51.639581,-0.768257 51.639520,-0.768581 51.639450,-0.768640 51.639481,-0.768775 51.639648,-0.768962 51.639750,-0.771080 51.640226,-0.771493 51.640426,-0.777038 51.641626,-0.776743 51.641931,-0.776533 51.642066,-0.776331 51.642149,-0.775676 51.642297,-0.775379 51.642430,-0.775130 51.642614,-0.774728 51.643055,-0.773888 51.642761,-0.773636 51.643030,-0.773725 51.643099)))",PLOMER HILL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.827956 51.719745,-0.827408 51.719391,-0.827959 51.718992,-0.828552 51.718300,-0.830077 51.717501,-0.831083 51.718219,-0.829888 51.718996,-0.829809 51.718945,-0.829303 51.719244,-0.829065 51.719129,-0.828939 51.719162,-0.828718 51.719304,-0.828750 51.719324,-0.828537 51.719477,-0.828055 51.719793,-0.827956 51.719745)))",PRINCES RISBOROUGH SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.750819 51.627248,-0.749967 51.627103,-0.749868 51.627019,-0.749867 51.626933,-0.750024 51.626839,-0.750284 51.626808,-0.751263 51.626812,-0.751376 51.626847,-0.751450 51.626909,-0.751430 51.627029,-0.751309 51.627109,-0.751006 51.627234,-0.750819 51.627248)),((-0.748614 51.626972,-0.748523 51.626955,-0.749160 51.626857,-0.749343 51.626859,-0.749541 51.626952,-0.749628 51.627155,-0.749532 51.627280,-0.748946 51.627042,-0.748614 51.626972)),((-0.751484 51.627524,-0.751489 51.627631,-0.751277 51.627522,-0.751229 51.627432,-0.751279 51.627315,-0.751464 51.627188,-0.751474 51.627388,-0.751370 51.627402,-0.751360 51.627470,-0.751366 51.627497,-0.751483 51.627495,-0.751484 51.627524)))",QUEEN VICTORIA BRIDGE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
